Municipio ;Departamento;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
El Carmen De Bolivar;Bolivar;422.3391992;409.0264103;444.3261839;465.5099154;486.6932604;522.1499853;546.1601842;604.624347;607.8786673;565.9970958;666.5663891;861.9102213
El Guamo;Bolivar;45.70542833;45.16186629;67.7029311;69.8530675;68.06298132;82.72929007;86.53065109;82.94739405;90.51459193;87.27093076;99.39737702;130.8841921
El Penon;Bolivar;42.20615472;51.48166975;56.77480548;61.44970924;68.97235987;62.77430336;67.40693324;69.93152017;76.54519316;76.03540039;103.6680979;134.6119503
Hatillo De Loba;Bolivar;48.32879218;56.74575428;63.53688669;69.15757082;69.73611325;73.2620316;80.09551308;85.45930917;100.6857656;92.08951657;113.5150797;152.7873052
Magangue;Bolivar;855.9677908;854.7190059;964.6145329;1091.196829;1117.992249;1209.847233;1310.646271;1421.754142;1597.371977;1489.45894;1683.060817;2015.984064
Mahates;Bolivar;132.8136098;167.7692432;191.0265015;225.2660826;259.1324437;263.5154546;243.8755049;280.4281839;268.8981046;248.3511217;299.4172379;380.902641
Margarita;Bolivar;35.71173904;39.67571489;46.94116071;55.44634354;56.73452014;66.56029562;76.91143249;79.94645937;87.40225111;88.03009872;115.4406331;119.4809793
Maria La Baja;Bolivar;226.4134171;301.9485481;297.9364806;321.9488686;321.9701532;373.208766;476.7249338;434.9511596;378.4822487;374.8183954;449.5506752;581.6556614
Montecristo;Bolivar;173.7212231;90.45749426;87.24393839;81.56668643;94.44188756;105.1988126;122.8231915;133.7175025;158.8933827;182.6738292;242.7068747;329.7471421
Mompos;Bolivar;205.5971715;223.2646556;274.3373236;298.4169428;301.7576759;323.2329102;341.1805291;359.4312554;380.0783143;356.0346935;414.5290998;513.463455
Morales;Bolivar;114.4225053;232.605057;134.9014343;164.4453962;155.0508212;230.1803445;199.7518145;192.5976904;208.5367629;184.4471037;234.6644128;306.0881985
Norosi;Bolivar;42.72770885;20.89427111;42.03752584;38.25110345;44.96888128;66.49424786;106.2120396;145.8702315;187.8044679;177.0080394;196.5834746;151.0894108
Pinillos;Bolivar;90.18613701;110.1046639;125.5451322;139.2059761;143.4923481;160.0396353;172.4262946;176.7937619;176.282974;161.173263;193.4798897;229.4100887
Regidor;Bolivar;34.00056558;42.53376617;45.21168234;53.56102311;56.72500482;66.55694561;74.81901286;59.64329782;82.31751892;92.07292571;117.8285947;155.7964508
Rio Viejo;Bolivar;69.77777313;75.60885886;80.05415277;83.50295301;87.56496769;102.0065765;115.1839176;123.1869865;98.83136079;115.5047235;164.5898838;222.819368
San Cristobal;Bolivar;23.12024909;25.9971917;29.55463716;34.30613631;36.46522663;39.0646354;41.7842306;44.55045682;52.62814018;54.38594904;60.06835441;65.52134296
San Estanislao;Bolivar;81.91719417;85.09397197;93.11185948;102.8374118;113.5204705;113.9254789;124.3034351;134.5731126;147.2071957;131.9269317;155.113315;204.4466624
San Fernando;Bolivar;48.36499359;50.23422536;59.67137921;69.78712793;69.84607823;76.73536074;79.13822744;81.36719196;83.83031987;81.55485289;94.65521054;118.9192683
San Jacinto;Bolivar;134.9642307;151.7822779;183.0790672;194.1207127;159.5390737;190.4358797;207.4145892;203.1486101;271.9219634;244.4699994;273.1239767;334.6106927
San Jacinto Del Cauca;Bolivar;67.45430591;89.02593647;98.87113129;83.58482687;95.89438102;104.2650784;97.82248632;95.51899232;104.1358745;140.0365744;114.1092587;129.4383893
San Juan Nepomuceno;Bolivar;198.0958466;194.2131264;216.2711702;245.1510736;257.2026806;275.0676504;294.2935224;302.8000859;335.1422332;304.8885658;356.9836056;466.4157753
San Martin De Loba;Bolivar;58.88850217;70.56628965;77.93491912;86.35431541;101.0278313;100.3704256;125.5595089;166.9340994;180.5868921;221.4908628;261.1223116;264.7805879
San Pablo;Bolivar;301.4880999;227.4012551;233.4162232;248.6466587;252.1135516;278.0997567;337.5919888;314.4333527;311.3145256;288.2437981;359.8729018;457.0613188
Santa Catalina;Bolivar;66.01449693;73.64772544;89.75328705;98.64756814;97.13692891;111.9413102;125.0631693;129.1685475;140.6611859;133.6767779;144.1601559;176.5315277
Santa Rosa;Bolivar;89.32910426;84.89377064;95.24853398;111.4219001;119.8968707;131.5502756;140.1480652;151.4416122;165.4921035;151.4102669;182.0213983;224.0421379
Santa Rosa Del Sur;Bolivar;241.6752855;336.5908784;414.7248504;298.1430033;266.8939009;278.9565498;297.2637932;321.1420022;348.8735846;322.50849;388.0769343;481.1963243
Simiti;Bolivar;154.5781334;192.8490941;238.6569659;206.0199246;343.4062939;388.2203927;331.9867026;285.9200615;311.7349461;243.4176742;268.5567871;315.7013434
Soplaviento;Bolivar;36.53226794;40.31717082;46.4524736;50.99223314;53.8415708;55.79571504;59.84541914;64.31712964;72.05128865;67.15036364;74.63398116;105.7416422
Talaigua Nuevo;Bolivar;88.10870474;89.54427759;88.11947104;105.2260099;98.81620292;110.30792;121.211305;128.4312483;137.0154473;112.8388259;129.6038239;163.3879346
Tiquisio;Bolivar;81.23226726;116.9482114;132.2016141;120.8610526;113.0527932;134.596023;135.3839875;159.0116837;182.3255159;124.4776813;145.3324999;173.8552484
Turbaco;Bolivar;456.529482;508.1307243;566.5409064;575.4044522;661.9772524;714.1360519;839.5042717;955.8670073;1069.127749;870.9816552;1085.086402;1330.557725
Turbana;Bolivar;106.3112541;88.73983497;91.89275231;101.6693862;108.2178051;105.2134974;124.450466;127.5538841;147.7923758;134.3726051;158.6272184;196.9568343
Villanueva;Bolivar;117.6944467;121.2233125;127.735371;134.6418649;147.3433978;168.8893073;182.3549498;201.0184058;221.2021744;204.5751765;224.6077571;315.448206
Zambrano;Bolivar;56.05564292;61.20607797;73.66212965;80.37082404;83.7785922;104.8213413;102.8386748;110.2621447;111.4812658;109.1481746;132.3745066;165.4670764
Tunja;Boyaca;1828.142413;2103.695249;2181.952484;2424.961799;2661.164329;3023.164098;3229.899587;3516.220251;3796.222595;3551.145546;3967.445017;4489.080843
Almeida;Boyaca;12.04834009;12.31382576;13.76178842;14.73749888;16.32601744;18.53362351;19.61299747;21.31738383;22.08658993;21.64436619;25.18656814;30.53909218
Aquitania;Boyaca;181.1409342;182.9380701;208.0817934;252.5026569;273.6999457;318.831279;308.8519562;347.0476487;346.6593932;362.2638211;397.2066246;586.0023399
Arcabuco;Boyaca;76.03256881;71.5718562;76.09910144;73.12707536;84.68271918;108.4576293;117.9656;119.3109777;121.4966094;97.8418273;123.362993;154.0987553
Belen;Boyaca;65.06637878;78.50463865;85.76209217;99.9031181;102.4936535;105.8279449;100.4437722;105.4314255;92.17829218;86.83282172;103.0513037;131.867407
Berbeo;Boyaca;14.74629849;15.1540768;15.63710725;17.47647607;20.48671653;20.68249159;22.20571374;22.46170948;27.00499727;26.59420838;29.99758346;37.64296956
Beteitiva;Boyaca;10.78812022;11.92852656;13.22471452;13.90805335;16.28262545;19.20090893;18.29633806;19.36787875;22.43484772;19.56873214;21.03021925;34.18556494
Boavita;Boyaca;39.51965587;41.08711408;45.90064591;46.29182209;50.7529351;55.2568279;60.87341619;67.6403378;57.39216048;51.70963234;61.44623601;117.8620826
Boyaca;Boyaca;50.93112699;64.27236415;54.45387759;80.92729496;93.18152469;128.0888661;126.6410507;139.63263;151.396418;146.0772081;178.832257;176.8531903
Briceno;Boyaca;19.58003508;19.60179445;23.26848109;25.00655267;32.44944852;36.68716138;43.90064074;40.31445779;44.28869666;56.04850911;70.04873782;93.9803159
Buenavista;Boyaca;39.89390302;44.70348231;41.54098983;47.58509192;53.3423584;50.08773931;55.40946089;63.24183403;72.00204678;73.2984842;72.69971741;93.36210995
Busbanza;Boyaca;5.792787675;6.259252995;6.897565428;7.412652132;7.582064661;8.93797656;9.673210428;9.819169215;11.43657243;11.6001108;12.46545603;15.298822
Caldas;Boyaca;26.28739655;29.6773707;30.60978268;36.06717573;31.68620701;33.16045033;37.19520784;41.86453208;43.81287954;39.71202614;45.37377966;51.49470855
Campohermoso;Boyaca;23.22722015;26.21913636;30.06745664;30.6220027;33.14129491;32.96313216;35.60933031;37.72127976;38.48815851;38.8287509;44.27604987;55.63816855
Cerinza;Boyaca;23.29755392;24.32653813;25.18514489;27.10982294;28.39636112;30.48241194;31.97928739;35.18376696;36.88864947;34.86797589;42.47589494;48.60861959
Chinavita;Boyaca;25.85411039;26.28757632;29.48692337;31.14821326;31.8808161;34.4703583;35.99647187;37.56554965;39.81534068;35.83108447;40.74131338;52.27813242
Chiquinquira;Boyaca;479.4674082;515.5903427;576.7166904;644.4001588;695.6239418;768.3564486;837.7560096;867.5593208;906.9525801;795.2229369;975.6173423;1182.396152
Chiscas;Boyaca;26.48490376;30.16806371;32.04954832;34.18196413;36.45800331;38.76243421;37.94529774;41.81523813;41.58806994;37.59093886;42.11763645;59.09197394
Chita;Boyaca;54.07450764;67.4729959;82.23697852;65.64228664;68.32694105;68.93154385;72.97531344;74.21541525;70.95102426;63.76389296;70.70393357;88.98007722
Chitaraque;Boyaca;37.87668904;36.03324494;41.81985147;48.85722633;55.67784496;60.34761558;69.82079158;64.00080637;76.33504711;72.71517537;109.984957;140.4810996
Chivata;Boyaca;25.8737608;23.28565825;31.97224595;34.25913804;28.34806842;27.46784253;29.0494581;31.34988949;32.97645226;31.94699018;33.55175532;62.54167625
Cienega;Boyaca;37.16066843;39.40084154;49.16278059;50.14512062;58.32541399;56.87805519;57.70096065;64.28860425;80.59979025;65.92860989;70.71504937;90.46888658
Combita;Boyaca;81.46131403;88.68587241;102.4338526;115.81854;115.7554059;133.6146936;141.2306586;148.1786953;155.8530582;149.5475952;174.0595633;211.2188296
Coper;Boyaca;29.37409508;31.76419959;31.92880968;35.89140261;41.41515907;42.69163901;42.29345678;43.61019869;54.92710988;63.41047487;104.5770172;107.3722847
Corrales;Boyaca;120.8891295;127.0446509;117.9673895;119.4210115;83.99322844;62.35324775;54.81620764;61.66741924;69.30888467;48.57624154;59.50226908;122.3930961
Covarachia;Boyaca;16.22807409;17.35724135;19.27619029;21.2848021;23.1459217;25.71575532;31.63532883;38.55553716;37.23990757;39.50687616;55.84543915;88.33847106
Cubara;Boyaca;58.29439032;47.85272578;47.75292947;53.37700146;58.48700988;68.62214892;73.43225323;80.42432356;88.66750284;80.78884625;91.2241443;250.8053764
Cucaita;Boyaca;36.22555269;43.75423283;42.83788418;48.96489819;46.91399162;61.18867317;58.56021004;68.94152708;65.63015079;54.88416203;52.52872827;63.28700727
Cuitiva;Boyaca;13.08328223;14.83664472;17.24846134;19.0238351;21.15889305;21.16463441;20.87935865;22.04677;25.9090094;24.26976982;26.17730912;32.08950251
Chiquiza;Boyaca;58.18256705;45.86751166;35.6949002;40.40515707;63.54203255;91.34534329;68.32735165;74.94170327;72.15618162;61.73736987;76.96530643;100.8178602
Chivor;Boyaca;15.47685369;14.56759084;16.82902188;17.80264188;19.59834962;21.34045615;22.99429631;25.66430231;27.40443969;24.0756304;28.12097443;33.11857337
Duitama;Boyaca;1185.829616;1254.073916;1602.54047;1675.376408;1895.400505;1923.500829;2082.608204;2212.928961;2379.634119;2212.552439;2482.323984;2826.812251
El Cocuy;Boyaca;40.99390071;43.48607;46.15710246;46.62103739;46.99863078;49.29188165;50.41865116;51.06763424;51.86628234;49.20313518;56.16297516;68.26029957
El Espino;Boyaca;22.59348152;24.57208295;26.71376104;28.18082321;27.96767262;29.57793181;32.04767158;34.4722866;32.75721245;31.29440161;35.26821976;41.91438431
Firavitoba;Boyaca;51.01746232;47.90543399;55.01652568;66.44606539;63.91356477;63.41490554;74.36953169;80.75557061;80.30829665;75.21392668;81.26884797;107.7331012
Floresta;Boyaca;23.04383144;23.97546818;26.52214353;26.78840167;26.81922864;27.99160528;28.55331276;30.14010848;31.42810863;29.93063626;34.40263066;43.07564112
Gachantiva;Boyaca;24.37861664;26.77507768;27.66906356;28.61882462;27.70069514;29.13565229;30.56131087;36.57593939;38.17939486;37.49358153;44.06193758;56.11212777
Gameza;Boyaca;41.25785647;37.64907807;40.65434743;50.91618438;57.12283748;58.14704418;62.95883607;58.75513118;59.82003398;48.40930773;55.94191505;79.93811885
Garagoa;Boyaca;122.1110931;124.4018318;141.343597;149.2800294;157.3409996;163.5539677;173.9995443;185.2606523;189.492527;174.5165801;202.7287226;251.0333698
Guacamayas;Boyaca;11.2711789;12.47621488;13.66832235;14.21831531;14.94560603;15.60676786;16.25904757;19.38234071;20.52576706;19.61571687;22.49932803;26.20387185
Guateque;Boyaca;120.5163986;122.8736888;126.580021;134.0206795;122.0391359;141.3269549;125.5970698;136.0764354;158.7768627;146.629956;169.3800464;203.5836379
Guayata;Boyaca;47.49855043;46.4556271;51.26816619;55.0618711;53.58578357;54.74822857;53.70930991;58.13184716;59.42796769;57.7405757;60.48564229;78.09751406
Guican;Boyaca;27.91301262;30.44933625;34.20226862;38.19042646;39.71984721;41.30077157;42.21540819;44.51184438;46.92625359;41.50355052;47.89218168;57.88317538
iza;Boyaca;17.4764402;19.57246588;20.67988443;23.12651384;22.0479507;22.06756109;23.14986777;28.02629491;27.65125864;25.31704669;29.16424764;53.51474951
Jenesano;Boyaca;52.72064165;55.94596411;65.34115639;67.64507793;74.29176805;84.6214613;93.90569544;122.2305183;133.8526879;139.4537674;156.7359072;206.2413653
Jerico;Boyaca;33.99629641;33.48020416;37.09011317;33.16482617;36.79635435;45.24436681;46.2739583;50.76338292;47.46671247;42.42425221;54.80133099;82.2647831
Labranzagrande;Boyaca;25.50929609;27.43941864;31.42036328;34.01436652;33.26806364;37.0771213;35.4779627;34.10614922;39.07411391;38.5342105;47.54336605;56.90299931
La Capilla;Boyaca;24.34528118;25.58285384;28.62765861;32.67726676;38.50406283;38.92094953;41.20716774;46.79695249;55.57715624;48.41111842;50.40304496;74.085369
La Victoria;Boyaca;8.094228505;8.393558536;9.229829009;11.2839745;10.7648972;22.59163188;27.58715861;17.57692494;14.14957146;15.40082245;16.61071033;17.56075996
La Uvita;Boyaca;25.72664769;26.80358757;32.22391555;31.69549244;34.24607515;36.11522582;37.4210778;46.52791115;43.28906121;35.66770152;40.80692353;76.06459829
Macanal;Boyaca;33.81441585;33.99445738;35.70754695;38.7297464;40.07034906;47.30996901;50.55630946;55.99067525;58.16767373;51.15441076;60.83905524;76.20978959
Maripi;Boyaca;51.99706432;55.9308856;58.38140486;59.88722375;63.27130663;71.23445744;71.65366946;77.77204223;96.55090801;90.84558914;97.34185386;115.7603813
Miraflores;Boyaca;75.7107216;84.77109429;88.55271603;100.9207774;110.7049949;115.1991352;113.0858451;116.4486441;131.2175398;129.0273053;154.8658566;187.3127413
Mongua;Boyaca;46.58215457;54.19747411;64.78341347;42.84750777;48.97679628;50.34331287;53.74893764;53.07862999;57.49304301;46.2635385;56.28111587;110.7055154
Mongui;Boyaca;36.28038846;36.19710821;44.37191866;37.92028683;40.90959667;38.12846124;37.78897127;38.59768642;42.51824096;36.62219954;45.695304;60.34001047
Moniquira;Boyaca;219.2820563;200.9215209;225.203196;240.5172798;252.8710299;273.8713393;316.0332961;306.5728115;326.8297258;311.2978444;362.9688464;452.528418
Motavita;Boyaca;36.4094589;40.02347501;44.49581509;48.16570922;51.93011301;75.93366584;78.18739411;66.81238636;78.62199867;65.28599744;87.68962709;124.309474
Muzo;Boyaca;62.72268689;67.99840868;75.6437077;79.12876226;87.11282393;90.23283196;93.32994635;97.19171352;105.7596591;90.27092654;105.0581008;134.546734
Nobsa;Boyaca;820.6917751;934.1290912;920.7379302;1080.036875;1484.378755;1596.353763;1338.9321;1398.682431;1467.516896;1434.107812;1690.351492;1999.88783
Nuevo Colon;Boyaca;60.22359982;64.55689977;84.42709371;95.76904103;104.3170501;104.6620773;104.2452142;96.69994607;108.2744323;100.3111075;118.0776756;151.2128148
Oicata;Boyaca;30.32708926;34.89990411;40.48493419;37.72766815;32.05452293;35.18918512;31.12128835;37.93672429;40.13764368;40.0224591;46.24379371;52.85438764
Otanche;Boyaca;57.83509284;60.85288523;66.84042183;68.46108093;75.82231666;80.1755512;81.15502305;88.41042692;94.98359989;84.42692266;103.2819301;116.2426304
Pachavita;Boyaca;30.08072264;30.96552445;48.67488411;37.3697613;37.22383715;34.94950428;45.32650103;49.29623725;49.12903024;51.93426857;55.77276578;67.72866223
Paez;Boyaca;26.29664951;30.01656792;34.77451336;36.42611474;37.28795942;42.63591681;45.65621219;44.78337504;47.04414913;44.64732807;50.85769346;62.97625787
Paipa;Boyaca;325.0750772;364.976439;424.4643117;449.1477973;502.5971729;567.4295543;576.202923;623.3602512;676.996953;643.622501;732.8998341;891.3507617
Pajarito;Boyaca;23.1004095;20.57341602;21.99996882;24.13085442;24.52839861;22.82382323;28.97472596;28.73725273;40.7503767;36.34654704;41.95154748;48.79515561
Panqueba;Boyaca;13.04777893;14.1941863;14.71096994;17.20148574;18.93116397;19.84383718;18.17750005;21.36249682;22.47708813;22.98050489;25.70124033;31.64171803
Pauna;Boyaca;64.47393253;69.02193579;72.05546659;76.13536685;86.53748461;85.01512915;101.8025684;119.8553202;128.5563575;113.8862088;138.3328204;199.5910422
Paya;Boyaca;13.15520258;14.38724318;15.35012282;16.69318663;17.10428921;19.04922136;21.42008992;22.24943542;24.22860219;22.87495182;25.39866923;30.69961933
Paz De rio;Boyaca;66.98660363;69.40237495;69.35984441;51.05892839;68.41791862;65.71326894;63.77884661;66.85541904;78.07350653;87.27465618;100.8168518;84.27173811
Pesca;Boyaca;45.62274904;51.85169734;64.55759477;65.51913707;62.01809178;66.13961368;63.84827334;70.42346063;85.86501081;66.4074112;87.28534068;106.5828434
Pisba;Boyaca;9.800503171;10.92970556;11.94666236;12.92815447;14.57578967;14.66942969;15.25410365;15.77147974;19.70906491;19.75254757;19.91394493;22.4770915
Puerto Boyaca;Boyaca;2852.516484;3019.316505;2914.485683;2913.767966;2268.034244;1882.56942;2042.875846;2311.951502;2418.209849;1796.830342;2462.609601;3384.585679
Quipama;Boyaca;33.04050732;38.068662;41.92148878;43.66681327;50.13528323;53.34523107;66.93975612;79.31517129;74.74947127;75.63006313;85.12659473;99.7048555
Ramiriqui;Boyaca;64.36660202;69.84047312;78.55619573;85.24739311;90.9585105;95.83430774;105.4755268;110.5253004;131.0218573;109.3152539;123.4879575;145.9290617
Raquira;Boyaca;125.057403;130.6953002;131.0073373;126.4657769;105.4800181;121.5203835;124.7545717;147.7677657;110.1391622;129.2215856;145.1769807;345.6922112
Rondon;Boyaca;18.14727272;22.06429443;23.48277725;25.08219049;28.30107134;27.89957664;31.0945499;32.528473;32.09272545;28.90053532;31.62372295;39.18279413
Saboya;Boyaca;118.0416362;108.7613239;136.8990879;150.0961351;169.9183047;220.0351128;194.2197017;210.0551781;245.3432737;210.4574896;210.0868267;278.1324252
Sachica;Boyaca;30.25230484;65.51975526;75.53839103;93.86338681;112.1017554;111.3860237;100.6112903;116.0274861;96.81906842;93.40998419;97.09794653;148.3174953
Samaca;Boyaca;328.8251488;304.0502117;251.0992919;243.3855109;256.2272361;287.6178996;343.0227822;362.8906372;312.6992165;328.081893;422.4045472;648.1809853
San Eduardo;Boyaca;13.81594177;15.71042589;16.30604911;17.88562003;19.54484912;20.44443221;21.54084769;22.98752162;28.17110126;27.29594808;30.45380102;39.53027585
San Jose De Pare;Boyaca;43.24476138;39.23038738;41.0349407;45.3702365;50.37613566;56.02413525;58.41814048;57.57490882;62.50030344;60.37320516;106.6931205;127.0819474
